msgDate,msg,replyDate,text,telegramChannel,FinalLabel,y_pred,prob_scores
1678060040,"🔴  Democrat Says She's 'Sick of White Christians' Adopting Native American Babies

  ",1678119201,Just kill the sickossssssd,ResisttheMainstream.json,2,2,"[0.4759197235, 0.0043003582, 0.5197799206]"
1674922809,"🔴 FDA Quietly Changes End Date for Study of Heart Inflammation After Pfizer COVID Vaccination

  ",1675049267,Big surprise there! The FDA has people on the board that have worked for the pharmaceutical companies 🙄. Huge conflict of interest. Every one of them belongs in Prison,ResisttheMainstream.json,1,1,"[0.0134733226, 0.9858318567000001, 0.0006948063000000001]"
1623460742,"Schiff makes an eyebrow-raising announcement.
 ",1623460859,Gitmo is to good for him,AnalyzingAmerica.json,2,2,"[0.0028019240000000003, 0.0034924636, 0.9937056899000001]"
1636483869,"Did you see this?
 ",1636501717,Hopefully he's dead.,AnalyzingAmerica.json,2,2,"[0.0043252301, 0.0042165057, 0.9914583564]"
1618852647,"Waters has to face the music.

 ",1618855627,Impeach The Witch !!,AnalyzingAmerica.json,1,1,"[0.013698983000000001, 0.9854683280000001, 0.0008326856]"
1674399634,"🔴 Watch: Ghislaine Maxwell Speaks in First Filmed Interview From Prison

  ",1674618515,"I'm sorry but unless she's naming names, I don't care if she rots in prison.",ResisttheMainstream.json,1,1,"[0.028170296900000003, 0.9702535272, 0.0015761531]"
1690408885,"🔴 Watch: McConnell Seems to Freeze Mid-Speech, Bizarrely Ushered Away From Podium

  ",1690419248,"Could be the real Mitch and they are setting the stage for him to ""die"" (ie, GITMO for treason).",ResisttheMainstream.json,2,2,"[0.0027362525, 0.0043529603, 0.9929108024000001]"
1677629270,"Help stop California from releasing a serial killer.

 In 1975, Richard Johnson raped his neighbor, strangled her to death, then stabbed her body 7 times.

Johnson was arrested shortly afterwards, but freed due to lack of evidence. He was also suspected of similar murders but, once again, there wasn’t enough evidence to convict.

Eight months later he killed a young couple near Los Angeles. This time, he was convicted. 

Due to California's changes in politics, and the state routinely releasing murderers, there's a chance he might be out soon. 

You can help fight that. Here's the full story and a petition.

  

  ",1677632034,"If released, after fighting hard, we should be outside the jail waiting for him",ResisttheMainstream.json,2,1,"[0.0344086811, 0.931937933, 0.0336533971]"
1693250411,"🔴 San Francisco Bakery Sends a Blunt Message to Officers in Uniform

  ",1693264181,"Let that store, its employees, its customers, and everything about it miserably fail and then they'll use the corrupt SanFran DA to prosecute the police department for not responding.

The owner better pick a side and if lawlessness is what they want, let's all go there and take free donuts.  If there are no chocolate ones left when you get there, I beat you to it today.  Come back tomorrow.  LOL",ResisttheMainstream.json,0,0,"[0.9940326810000001, 0.0049956245, 0.0009716941000000001]"
1672066929,"🔴 Obama DOJ Official Urges Durham Report ‘Pause,’ Claims Findings May ‘Tarnish’ FBI Officials

  ",1672069581,FBI have tarnished themselves. They should hang their heads in Shame.,ResisttheMainstream.json,0,0,"[0.9979183078, 0.0016284214, 0.00045321690000000003]"
1641354814,"Imagine that.
 ",1641586750,Waiting for murder charges for killing people in nursing homes,AnalyzingAmerica.json,1,1,"[0.0251231845, 0.9742911458, 0.000585649]"
1672460414,Comment down below 💬 ,1672463711,"Get the bumbling dumbass out of the office he stole, and put our TRUE President Donald Trump where he belongs......Our President and true Commander and Chief.",ResisttheMainstream.json,0,0,"[0.9980498552, 0.0006424381, 0.001307694]"
1688258722,"Anheuser-Busch Fires Back After Dylan Mulvaney Breaks Silence on Bud Light Backlash

 ",1688283041,💉💉💉💉+ Trump = death,ResisttheMainstream.json,0,2,"[0.39643216130000003, 0.0025767502, 0.6009911299]"
1671244114,"I   c a n ’ t   p u t   i n t o   w o r d s   h o w   M O N U M E N T A L   i t   i s   t h a t   t h e   T R U T H   a b o u t   J F K   a s s a s s i n a t i o n   i s   F I N A L L Y   b e i n g   r i g h t f u l l y   v i n d i c a t e d   o n   n a t i o n a l   T V … 
 
 T h a t ,   o n   t o p   o f   t h e   T w i t t e r   F i l e s   s h e d d i n g   l i g h t   a b o u t   h o w   t h e   F B I ,   a n d   o t h e r   3   l e t t e r   a g e n c i e s   a r e   G U I L T Y   O F   T R E A S O N   a g a i n s t   t h e   A m e r i c a n   p e o p l e … 
 
 T h e r e   s h o u l d   b e   A B S O L U T E L Y   N O   Q U E S T I O N   i n   a n y o n e ’ s   m i n d   t h a t   t h e r e   I S   a   D e e p   S t a t e   s h a d o w   G o v t   a p p a r a t u s   t h a t   s e e k s   t o   m a i n t a i n   T O T A L   C O N T R O L ,   c a u s e   C H A O S   f o r   o u r   c o u n t r y ,   a n d   f o r   W e   T h e   P e o p l e . 
 
 B U R N   I T   D O W N ! ! !   🔥",1671295068,Burning down the House 🎼,ThePatriotVoice.json,2,0,"[0.9308415055, 0.0025752352, 0.0665832236]"
1696545620,"🔴  MSNBC Legal Analyst Says Letitia James Made One ‘Tactical Error’ in Trump Trial

  ",1696682503,James is evil and has been out to get Trump for years! She shouted it in the streets! She needs to be debarred.,ResisttheMainstream.json,0,2,"[0.0022506558, 0.0364171378, 0.961332202]"
1649570268,T h a t   I   w a s   i n   a   “ Q u l t ”   a n d   s o u n d   l i k e   a   r e a l l y   s t u p i d   P O S,1649570300,You will be vindicated,PrayingMedic.json,0,0,"[0.9887247682, 0.010760678000000001, 0.0005144945000000001]"
1705113467,T h e a :   a l c o h o l   i s   l i t e r a l l y   a   d e p r e s s a n t   i t   s t o p s   y o u   f r o m   t h i n k i n g,1705113481,That's why i use it,AnticapitalistSurrealism.json,0,0,"[0.9988123178, 0.0003945275, 0.0007931934]"
1652723431,"Fauci Laughably Says if Trump Is Re-Elected, He Won’t Serve Again 

 FULL STORY —>    ",1652866114,Good. You're fired.,TheTrumpRepublicans.json,0,0,"[0.577562809, 0.41857191920000003, 0.0038652653]"
1693001024,"🔴  Harris Claims Biden Won Against NRA Once And He'd Do It Again. NRA Gives Her A History Lesson. 

  ",1693089378,That vile nasty evil witch needs a gag order on her mouth forever.,ResisttheMainstream.json,0,0,"[0.7382288575, 0.2500294149, 0.0117416857]"
1687118817,"🔴 Mark Cuban Suggests That ‘Woke’ Capitalism is ‘Good Business.’ Vivek Ramaswamy Counters Him.

  ",1687119433,Can’t Mark Cuban just go off and die somewhere? Ugh!,ResisttheMainstream.json,0,0,"[0.870846808, 0.1112529337, 0.017900262]"
1644260329,"Rejecting the adage of 'the only thing that stops a bad guy with a gun is a good guy with a gun,’ the editor questioned why a counselor couldn't have been consulted first and invoked ‘white supremacy’ in protest of the officer. 
  ",1644272775,"Eliminate the bitch.
She needs not breed!",TheTrumpRepublicans.json,2,0,"[0.85298419, 0.00228565, 0.1447301358]"
1704130519,"Joe Biden is allowing a mass invasion of our country, marching us into World War 3 with his weakness, and is using the government to target his political opposition, which is the hallmark of a dictatorship.

 @TrumpChannel",1704136240,How can one man be allowed to effortlessly destroy the USA? Aren’t the any strong people left in the military or the federal government who can stop this insanity?,TrumpSupportersChannel.json,2,0,"[0.9923917651, 0.0017553779000000001, 0.005852839]"
1665011471,"🔴 Watch: Biden Caught Delivering Spicy Remark Via Hot Mic in Florida

  ",1665014266,"It’s “spicy” when the corrupt old feeb says it , but if it was President Trump it would be profane language not fitting a public official and probably impeachment to follow",ResisttheMainstream.json,1,1,"[0.1175998822, 0.8816712499, 0.0007288703000000001]"
1684533789,"🔴  Nikki Haley Sends a 7-Word Message to Ron DeSantis Over 2024 Presidential Bid Reports 

  ",1684604122,A blood bath in favor of DJT,ResisttheMainstream.json,2,0,"[0.9987109900000001, 0.0001580272, 0.0011310129000000001]"
1689722642,R a t h e r   t h a n   e n d l e s s l y   g o i n g   a f t e r   t h e i r   p o l i t i c a l   e n e m i e s   m a y b e   J a c k   S m i t h   a n d   B i d e n ’ s   D O J   w o u l d   b e t t e r   s e r v e   t h e   A m e r i c a n   p e o p l e   g o i n g   a f t e r   t h e   p e d o p h i l e s   o n   J e f f r e y   E p s t e i n ‘ s   c l i e n t   l i s t …,1689778015,"They ignore that Trump was best friends with Jeffrey Epstein for decades.

He paled around with the sick fucker.

And Jeffrey Epstein died in a prison run by Republicans and led by a Trump appointee. Why didn't they keep him alive to stand trial?",DonaldTrumpJr.json,1,1,"[0.2428928167, 0.7547110915, 0.0023960148]"
1633020545,"He needs to resign.
 ",1633046046,Traitor Miley needs to be on trial for treason!,AnalyzingAmerica.json,1,1,"[0.0047913096, 0.9937771559, 0.0014315433]"
1686932139,"🔴 Rep. Boebert Files Articles of Impeachment Against Joe Biden ‘In a Very Special Way’

  ",1686936667,Impeachment process is a long drawn out slow deal. If anything the process of impeaching Biden and his minions would take until after his phony so called term is up. It is a waste of time going this route. Just have the military arrest him for fraud. He is NOT the president. He did not win. His inauguration was a fraud every protocol was broken. He did not do the oath of office. on and on. He does not hold a public office.,ResisttheMainstream.json,2,2,"[0.0025058121, 0.0128699839, 0.9846241474]"
1621464197,"Trump sends big message. 
 ",1621464470,I think it’s funny since the ones investigating are and have done criminal activities,AnalyzingAmerica.json,0,0,"[0.9841954708, 0.0155677563, 0.0002367379]"
1678976839,,1678976900,,RiotDogs.json,2,0,"[0.5388610959, 0.1845384538, 0.2766004503]"
1661305215,"Imagine that.

 ",1661305402,Well of course he gets off without any jail time it’s OK for a politician and their family to get away with drunk driving,TrumpSupportersChannel.json,1,1,"[0.49126690630000003, 0.507297039, 0.0014360775]"
1706221644,,1706285875,"The Democrats' plan is to impose martial law in Republican states.  and blocking the ability to vote there.  in this case, victory for the Democrats is guaranteed.",DonaldTrumpJr.json,0,0,"[0.9114411473, 0.0250658505, 0.06349302080000001]"
1685401423,"⚪️ Crouere: The Debt Ceiling Deal From Hell

  ",1685408096,McCarthy needs to removed now after pulling this stunt as one of the things he had to agree to in order to get the votes. Let’s see is the party will uphold their end and remove him,ResisttheMainstream.json,0,0,"[0.9512325525, 0.046706657900000004, 0.002060774]"
1636125067,"Are Democrats capable of leading America?
 ",1636126486,"Demon rats are all about themselves, to destroy the U.S.A. We need to get every DEOMO RAT out of office & tried for their treason ASAP !! NOW IS NOT SOON ENOUGH !!",AnalyzingAmerica.json,1,1,"[0.0281235687, 0.9699703455, 0.0019060561]"
1636932057,"The truth.
 ",1636932142,the scum joey bribes should be removed PERMANENTLY !,AnalyzingAmerica.json,0,0,"[0.9856846333, 0.0072904322, 0.0070248647]"
1623071312,"Wallace makes huge announcement
 ",1623091873,He should of been fired a long time ago that piece of shit,AnalyzingAmerica.json,0,0,"[0.9892855287000001, 0.0099413013, 0.0007732177]"
1668565355,"“ N a n c y   P e l o s i   h a s   b e e n   F I R E D ,   i s n ’ t   t h a t   n i c e ? !   S h e ’ s   o n   h e r   w a y   t o   a n o t h e r   c o u n t r y   r i g h t   n o w . ”   -   P O T U S   T R U M P",1668565904,Gitmo,ThePatriotVoice.json,2,2,"[0.0031547677, 0.0030491049000000003, 0.9937962294]"
1663902370,Comment down below  💬,1663966156,Open the door with the barrel in their chest,ResisttheMainstream.json,2,2,"[0.0216627717, 0.005946438300000001, 0.9723907709]"
1664467256,"🔴  Queen Elizabeth II’s Cause of Death Revealed

  ",1664485299,DEATH KILLS,ResisttheMainstream.json,0,2,"[0.0044852924, 0.0030598303, 0.9924548864]"
1665412834,"🔴  See It: Newsom Places Pro-Abortion Billboard in Austin, Texas
 
  ",1665415235,"Wtf is this cock suckers problem,, someone take his communist ass out. Mother fucker.",ResisttheMainstream.json,2,2,"[0.0635178685, 0.008377675000000001, 0.9281044602]"
1642001990,"I n   2 0 2 1 ,   N e w   J e r s e y   w a s   t h e   n u m b e r   o n e   s t a t e   f o r   o u t b o u n d   m o v e r s .   
 
 N e w   J e r s e y   h a s   t h e   h i g h e s t   p r o p e r t y   t a x   r a t e   i n   t h e   U . S .   a n d   o n e   o f   t h e   h i g h e s t   p e r s o n a l   i n c o m e   t a x   r a t e s .   
 
 P e o p l e   a r e   W A K I N G   u p ,   a n d   g e t t i n g   t h e   h e l l   o u t   o f   B L U E   s t a t e s !",1642005986,Why runbfeom the problems stop voting these ppl in office!!! If fraud has occurred call for investigation in the voting. How dumb can ppl be if they are voting these ppl into office.,TheTrumpRepublicans.json,0,0,"[0.8427047133000001, 0.1567728817, 0.00052235]"
1617152832,"The video is absolutely horrifying.

 ",1617158389,"The priest needs to be CHASTISED! Send him to Venezuela! He needs a good taste of what he is promoting!
Communism!",AnalyzingAmerica.json,0,2,"[0.0241040289, 0.0026956764000000003, 0.9732003212]"
1653069289,"Former Fox News Reporter Calls for Journalists to Be Jailed for ‘Misinformation’ 

 FULL STORY —>    ",1653078051,They should have arrested Orson Wells gof War of the World's broadcast lol 😆 🤣 😂 😜,TheTrumpRepublicans.json,1,0,"[0.9166535139, 0.0824736655, 0.0008727783]"
1630287524,"Rightfully so!
 ",1630288661,Do it already. He should have been impeached for the border  and and and.,AnalyzingAmerica.json,1,1,"[0.028851164500000002, 0.9704848528000001, 0.0006639828]"
1674102009,This should be fun 😂 ,1674191617,Guatanamo Bay,ResisttheMainstream.json,2,2,"[0.0026074108, 0.0052687875, 0.9921237826]"
1638975186,"J u s t   I n : 
 
 A   F e d e r a l   J u d g e   h a s   b l o c k e d   B i d e n ' s   v a c c i n e   m a n d a t e   f o r   f e d e r a l   c o n t r a c t o r s ! 
 
 G r e a t   n e w s   f o r   o u r   w o r k e r s ,   a n d   o u r   e c o n o m y !",1639000293,"NEEDS TO DROP MANDATE FOR MILITARY, the man is a DUMMY",TheTrumpRepublicans.json,0,2,"[0.004111351, 0.0043081311, 0.9915805459]"
1621034213,"Dems make a terrifying move.
 ",1621034430,Can we just prosecute these traitors and get on with it! They are guilty as sin. Set up the gillitines Obama purchased to use on us with our money.,AnalyzingAmerica.json,1,1,"[0.0159537531, 0.9832370877000001, 0.0008091347]"
1617378530,"Hillary smears Republicans, Trump, and Trump supporters.

  /",1617431836,How is this troll face not in jail yet or even still alive. What a horrible thing she is. I don't even want to call it a person or woman.,AnalyzingAmerica.json,2,2,"[0.1083176509, 0.2903827429, 0.6012996435]"
1619739630,,1619756575,"Exactly, they can't put everyone in jail. And take baseball bats pitch forks and weapons and defend your freedom from the tyrannical government.",COVIDVACCINEVICTIMS.json,0,0,"[0.9874138832, 0.0065894509, 0.005996663100000001]"
1662532819,What are your thoughts on this?  🤔,1662545217,"Because we allow filth like this to become acceptable we are now upon the slippery slope to abominations.

In the America of 1950s they would of arrested people for this. Bring back these laws.",ResisttheMainstream.json,1,0,"[0.5570369959, 0.42930555340000004, 0.013657419]"
1696305698,"🔴  Fani Willis Gets Her First Guilty Plea In 2020 Election Case. Here’s Who It Is.
 
 In case you missed it.
 
  ",1696350076,Damned coward. Now we have to wonder what slanderous bullshit he’ll lie about to avoid jail.,ResisttheMainstream.json,0,0,"[0.9705267549000001, 0.0290884636, 0.0003848276]"
1620042653,"Hillary just shredded Biden.
 ",1620579926,Thought she was executed already !!,AnalyzingAmerica.json,2,2,"[0.0064383671, 0.0045458917000000005, 0.9890157580000001]"
1648146693,"Did you see this?
 ",1648237924,Jackson should not be a residing judge in any court in America!!!  Get her out now!,AnalyzingAmerica.json,0,0,"[0.9185817838, 0.0602690652, 0.021149130500000002]"
1671294024,"🔴  Another State Joins Dozens of Others Banning TikTok on State Devices
 
  ",1671294465,Ban all tic toc in the world. Blow it up and be done.,ResisttheMainstream.json,2,2,"[0.2445466071, 0.0045311609, 0.7509222627000001]"
1621516250,Kamala gets smacked with brutal surprise!  ,1621668585,These assholes are not working for the people they're working to line their own pockets and they are just going to destroy the country!!! It's time to take the whole lot of them out!!! They are useless garbage and they were voted in fraudulently!,AnalyzingAmerica.json,2,2,"[0.09708976, 0.006159435, 0.8967508078]"
1625527623,"Welp…
  ",1625576047,Jim Acosta 🙄,AnalyzingAmerica.json,0,0,"[0.9994373918, 0.0003703909, 0.00019221370000000002]"
1693970430,What would you do if your child's school reinstated a mask mandate?,1694042790,Remove them and demand my taxes be put back in my bank account to fund either homeschool or school choice.  These school unions need to be broken.,ResisttheMainstream.json,0,0,"[0.8407948017, 0.1564382762, 0.0027669938]"
1621377975,"This is downright terrifying.
 ",1621392241,RBG 7 FOLD RET 100 THEY ARE COMMITTING NUREMBERG CRIMES,AnalyzingAmerica.json,0,2,"[0.2759232521, 0.007410212, 0.7166665196]"
1681412137,,1681477797,"It is Friday, April 14, 2023......

Joe Biden is most f#$k-it-up president to ever hold office.

Have a nice day 🙂",DonaldTrumpJr.json,0,0,"[0.9992959499, 0.0003242038, 0.0003798219]"
1700960600,"MAN OF THE PEOPLE: President Trump arrives at Williams-Brice Stadium! 🇺🇸

 @TrumpChannel ",1700960815,If they don’t kill him or steal the election again! PRAY for his protection!,TrumpSupportersChannel.json,0,0,"[0.9977631569000001, 0.0014751643, 0.0007616515000000001]"
1693356025,"🔴  Dem Governor Steps In After 12-Year-Old Boy Gets Allegedly Booted From Class For Gadsden Flag Patch
 
  ",1693380498,The party leaders are gonna take him to the woodshed or worse… the train station,ResisttheMainstream.json,2,2,"[0.0646619126, 0.0096177012, 0.9257203937]"
1642787647,"S o   l e t   m e   g e t   t h i s   s t r a i g h t ,   I   a m   b e i n g   i n v e s t i g a t e d   i n   G e o r g i a   f o r   a s k i n g   a n   A t t o r n e y   G e n e r a l   w i t h   m a n y   l a w y e r s   a n d   o t h e r s   k n o w i n g l y   o n   t h e   p h o n e   t o   l o o k   f o r   c o r r u p t i o n ,   w h i c h   d e f i n i t e l y   t o o k   p l a c e   i n   t h e   G e o r g i a   P r e s i d e n t i a l   e l e c t i o n — b u t   t h e   p e o p l e   w h o   c o m m i t t e d   t h e   c r i m e   a r e   i n   n o   w a y ,   s h a p e ,   o r   f o r m   u n d e r   i n v e s t i g a t i o n   a n d   a r e   i n s t e a d   b e i n g   p r o t e c t e d ?   T h e   p e o p l e   l o o k i n g   f o r   t h e   c r i m e   a r e   b e i n g   h o u n d e d   a n d   t h e   p e o p l e   w h o   c o m m i t t e d   t h e   c r i m e   a r e   b e i n g   p r o t e c t e d .   T h i s   i s   n o t   t h e   A m e r i c a n   w a y .",1642788244,Please Stop The Steel Charge The People For Treason They Are Destroying Are Country,TrumpSupportersChannel.json,0,0,"[0.7084327936, 0.2907429636, 0.0008242798000000001]"
1680439009,,1680525116,Impeach biden ..quickly,DonaldTrumpJr.json,1,1,"[0.057305157200000005, 0.9417850971, 0.0009097941]"
1688584816,"🔴 Watch: Famous Comedian Who Was on Plane With Woman Who Had Bizarre Meltdown Reveals What Happened

  ",1688598184,"Carrot top is not to be believed. A person isn’t going to risk arrest for attention, especially on a airliner.",ResisttheMainstream.json,0,0,"[0.9600263238000001, 0.039489887700000004, 0.0004839182]"
1632501354,"Yep!
 ",1632501827,"We voted for President Trump and it’s about time that he goes back as our leader. Take the fake president, Obiden, to the jailhouse as he awaits his trial for treason, for fraud, crimes against humanity, stealing, lying, covering up and on and on. Take the forking POS or we are going to take him and do what he deserves!",AnalyzingAmerica.json,1,1,"[0.028992461, 0.961257875, 0.0097496947]"
1683403241,"🔴 San Francisco Security Guard Who Shot Trans Activist Banko Brown Speaks Out

  ",1683403666,L Kill them all what I say,ResisttheMainstream.json,2,0,"[0.9993749261, 0.000272989, 0.0003521937]"
1677992459,Because being mayor wasn't.,1678549243,PRISONER...,ResisttheMainstream.json,1,1,"[0.011805186, 0.9862878323000001, 0.0019069583000000001]"
1632426842,"Is the Democratic Party divided?
 ",1632429036,I'm not sure why Maxine Waters was never impeached/ removed for her trying to incite a riot,AnalyzingAmerica.json,1,1,"[0.4486820698, 0.5502237678, 0.0010941520000000001]"
1689736825,Comment below 💬 ,1689738981,"Quit wasting taxpayer money on another fraudulent claim. Stop the witchhunts. Go after real criminals starting with Biden, Hunter, Hillary Clinton etc.",ResisttheMainstream.json,1,1,"[0.2342363745, 0.7643137574000001, 0.0014498406]"
1678068006,"T r u m p   h a s   r e p e a t e d l y   s t a t e d   t h a t   h e   c o u l d   e n d   t h e   w a r   i n   t h e   U k r a i n e   w i t h i n   2 4   h o u r s .   
 
 Y e t   n o b o d y   h a s   a s k e d   h i m   h o w   h e   w o u l d   a c h i e v e   t h a t   🤔 
 
 T h e   a n s w e r   i s   o b v i o u s l y   s o m e t h i n g   [ t h e y ]   d o n ' t   w a n t   t h e   p u b l i c   t o   k n o w . 
 
 P e r s o n a l l y   I   t h i n k   t h a t   e n d i n g   t h e   F e d e r a l   R e s e r v e   ( w h i c h   i s n ' t   f e d e r a l   a n d   h a s   n o   r e s e r v e s )   i s   t h e   k e y .   
 
 W h a t ' s   y o u r   t h o u g h t s ?",1678087274,"End the Fed, Ron Paul was right.",ThePatriotVoice.json,0,0,"[0.9988147020000001, 0.000311089, 0.0008741739]"
1668309849,"The reason Mitch McConnell hasn’t said anything about the bullshit happening in Arizona is because he wants Blake Masters and Kari Lake to lose. 

He only cares about power, money, and he absolutely hates us.

 @CatturdFanClub ",1668376625,We American people need a military tribunals for all politicians and start a new!,TrumpSupportersChannel.json,2,2,"[0.0147628831, 0.4800869226, 0.5051501989]"
1620681161,"This is the most ridiculous thing ever.
 ",1620682013,Who the fick cares  about meeting them.  Besides they are clones.   The real ones are at gitmo,AnalyzingAmerica.json,2,2,"[0.0044268011, 0.0039433585, 0.9916297793000001]"
1633197379,"This happened.
 ",1633231612,The Judicial Branch is irrelevant! I’m not taking the shots! Nuremberg code!,AnalyzingAmerica.json,0,1,"[0.0384752937, 0.960971415, 0.0005533044]"
1628297689,J u s t   b e f o r e   t h e   W e s t   P o i n t   o f f e r . . .,1628304820,"Prayers and condolences from our family to yours. General was a great man and we all miss him dearly even though we never met him in person, we feel as though he was part of our family. Definatley a bigger than life part of the Pariot Street Fighter Family",PatriotStreetfighter.json,0,0,"[0.9988315701, 0.0003744445, 0.0007939893]"
1681688420,"🔴 Comedian Kathy Griffin Reveals Medical Diagnosis: 'They Call It an Extreme Case' 

  ",1681688649,Drop dead now. You're a non issue and inconsequential.,ResisttheMainstream.json,0,2,"[0.3308427632, 0.0033788239000000003, 0.6657783985]"
1679533205,"🔴 Stanford Diversity Dean Hit With Bad News After Ambushing Trump-Appointed Judge's Speech

  ",1679534894,Terminate!,ResisttheMainstream.json,2,2,"[0.007918165100000001, 0.0020457257, 0.9900360107]"
1669138819,"🔴  Watch: Fiancée of Jan. 6 Defendant Reportedly Denied Cancer Treatment Speaks Out
 
  ",1669155009,"Criminal, political persecution  unconstitutional.  Those who did this should receive the same fate.",ResisttheMainstream.json,2,2,"[0.0107167391, 0.0175369009, 0.9717464447]"
1619540214,"Hunter Biden laptop update is bad news for Joe!

 ",1619541725,"Blah, Blah, Blah
BULLSHIT!
4 years of he, she, it going to jail.
Wake the fuk up.
Whole country being played.
Only justice left is vigilante!",AnalyzingAmerica.json,2,2,"[0.0062238174000000005, 0.0034894824, 0.9902867079000001]"
1698254600,The BIGGEST America First event of the year at Mar-A-Lago is happening soon! Enter the contest below for a chance to win two VIP tickets to go and see it for yourself!!!  ,1698255010,Napalm on Gaza ASAP,DonaldTrumpJr.json,0,0,"[0.9983003736, 0.0003640356, 0.0013355943]"
1677951618,"🔴 US Announces New Ukraine Security Aid Package

  ",1677951823,Joe Biden is a criminal… enough is enough you demented fool.. total fucking jackass.  Destroy the country but make as much money as you can while you do it… eat your own shit and die already,ResisttheMainstream.json,2,2,"[0.08035817740000001, 0.0037905069000000002, 0.9158512950000001]"
1660026270,"They want Trump in jail.

 @TrumpChannel",1660192898,Ie they handcuffs the president we will have a civil war for sure…,TrumpSupportersChannel.json,2,2,"[0.0036518665000000003, 0.0025937036, 0.9937544465]"
1621287935,"Arizona officials make huge announcement. 
 ",1621289893,They just keep piling up their crimes by the time they're done they'll be looking at a death penalty .how stupid can they get,AnalyzingAmerica.json,2,2,"[0.0025923934000000003, 0.005127355, 0.9922802448]"
1663880135,E x q u i s i t e l y   s p o k e n   b y   t h e   e l i t i s t   s c u m b a g s   w h o   l i v e   i n   o u r   w o r l d .   T h e s e   p e o p l e   a r e   s o   f u l l   o f   s h i t   t h a t   t h e y   w i l l   e v e n t u a l l y   I ’ l l   b e c o m e   B r o w n   e y e d,1663897590,"Pure trash!  There's no room in this country for trash!  Everyone of these hypocrits should be buried at sea with a chain and concrete around their necks!  Rules for thee, but not for me!",PatriotStreetfighter.json,2,2,"[0.0384713374, 0.0313357264, 0.9301928878]"
1626287421,"“NO DOUBT”: Dr. Fauci Says 3-Year Olds Need to Be Wearing Masks 

 FULL STORY —>    ",1626289063,He needs to be prosecuted for his enrollment of covid and china lab.,TheTrumpRepublicans.json,1,1,"[0.0114444131, 0.9878881574, 0.0006674521]"
1684195182,"🔴 Read It: FBI Releases Statement Following Report by Special Counsel John Durham

  ",1684196474,"Interpretation of the FBI’s statement was essentially, “We deliberately targeted Trump. We did absolutely nothing to correct the damage to Trump or admit we were at fault. However, trust us because we’ve put things in place.”",ResisttheMainstream.json,0,0,"[0.9927693605000001, 0.0068762428000000006, 0.0003543967]"
1628364013,"The Democratic Party, ladies and gentlemen.
 ",1628372711,"Stick a broomstick up his ass and put it in the ground, and let him stay on it till he slowly dies, and that may be to easy on him",AnalyzingAmerica.json,2,2,"[0.0132521531, 0.005260840100000001, 0.9814869761]"
1664251246,"🔴  Here’s Why Prince William ‘Can’t Forgive’ Prince Harry, According to a Royal Expert 

 Did you catch this on Friday?
 
  ",1664358373,"Princess ginger bollocks and his husband have been executed, fun fact. As for that other prince bill and his scrawny miserable cow need to just fuck off, pair of spoilt cunts. 9th circle...",ResisttheMainstream.json,2,0,"[0.8857606649, 0.0062817382, 0.10795763130000001]"
1634152647,"🚨🚨🚨
  ",1634259009,Another fraudulent judge protecting the fraudulent administration!! Justice for all the DEMONCRATS will be swift!!,AnalyzingAmerica.json,1,1,"[0.07985150070000001, 0.9110634923, 0.0090849875]"
1668829224,"🔴  Jen Psaki Dealt a Legal Blow in Free Speech Court Case

  ",1668830469,"Nail her, and make them stick!",ResisttheMainstream.json,2,0,"[0.9983018637000001, 0.0008954410000000001, 0.000802652]"
1677796923,T O R T U R E   A N N O Y I N G   P E O P L E,1677796969,torture annoying people who are status quo,RiotDogs.json,2,0,"[0.9995384216000001, 0.0002204966, 0.00024102190000000002]"
1699998655,"Enough is enough! Tens of millions of dollars of Chinese government funds flowed to at least 9 members of the Biden family when Joe Biden was Vice President! 
Go sign Judicial Watch’s petition demanding an impeachment inquiry NOW!!! ⬇️⬇️⬇️   ",1700050225,They just dropped impeachment inquiry because of no evidence. None. Zip. Nada. But by all means don’t let that stop ya.,DonaldTrumpJr.json,0,0,"[0.8711614609, 0.127745375, 0.0010931481]"
1693881067,"🔴  Mississippi Democrat Drops Explosive Election Fraud Allegation Against Fellow Dems
 
  ",1693984859,Why are they not be indicted for questioning the election results? Like what happened to President Trump?,ResisttheMainstream.json,1,1,"[0.06966355440000001, 0.9296491146, 0.0006873488]"
1668123615,"🔴  Donald Trump Sends a Message to Melania, Sean Hannity After Reports That He Was 'Angry' With Them Over Oz Backing

  ",1668147948,Sadly lawsuits for slander is all the lying media understands,ResisttheMainstream.json,1,1,"[0.0188195296, 0.9805116057000001, 0.0006689355]"
1624393123,"This is absolutely insane!!
 ",1624393391,"Not where I live, our Governor won’t allow any bullshit like that.  They can try to take my house how????  I’m thinking Civil War is upon us sooner then later.",AnalyzingAmerica.json,2,2,"[0.0029532055, 0.0043288018000000004, 0.9927179813]"
1670982029,Comment down below 💬 ,1670989107,Rinos you are f’ing cowards and support the f’ing cabal evil devils 👹💯 GOD will put mill stones around your f’ing necks and feed you to the sharks 🦈 they are getting really hungry 💯🦈🦈🦈🦈🦈🦈🦈they are waiting for you,ResisttheMainstream.json,2,2,"[0.1261237413, 0.0264684167, 0.8474078178000001]"
